datetime,market_price_usd,24h,1d_1w,1w_1m,1m_3m,3m_6m,6m_12m,1y_2y,2y_3y,3y_5y,5y_7y,7y_10y,10y
2010-09-27,0.0622004418468732,0.011104628395915916,0.04928134834719024,0.09794753165087736,0.22282122536006915,0.1385405376283604,0.21676863622630593,0.2635360923912808,0.0,0.0,0.0,0.0,0.0
2010-09-28,0.0619038977206312,0.02306382363395964,0.050853580264029245,0.09936643339952952,0.22115649197789652,0.13749294965248007,0.21182283580915623,0.25624388526294856,0.0,0.0,0.0,0.0,0.0
2010-09-29,0.06191,0.010454972135481567,0.06360031301895026,0.1024970567302178,0.21894511224328278,0.13651739339172267,0.2120114869941458,0.255973665486199,0.0,0.0,0.0,0.0,0.0
2010-09-30,0.0619,0.010237108136849452,0.05106500039809274,0.1122533608024001,0.2222069836354724,0.13625654377419824,0.2122041868953597,0.2557768163576274,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0619733138515488,0.01536800635465561,0.05481816315264579,0.11118693177488301,0.22058578251270974,0.13533391012930887,0.20750494434706615,0.2552022617287309,0.0,0.0,0.0,0.0,0.0
2010-10-02,0.0614,0.04519974245360218,0.0568979566079752,0.10843954999944833,0.20863190550615635,0.11896288248869072,0.20780189982309955,0.2540660631210277,0.0,0.0,0.0,0.0,0.0
2010-10-03,0.0610648684979544,0.010784099223748615,0.0911934834938263,0.10921865284733416,0.20765543144346416,0.11816413466386672,0.20882099183609693,0.254163206491663,0.0,0.0,0.0,0.0,0.0
2010-10-04,0.0612944769140853,0.02248359331192866,0.08728807835205267,0.10368563787395625,0.20457919898950228,0.11826972950574087,0.2094201886181826,0.2542735733486367,0.0,0.0,0.0,0.0,0.0
2010-10-05,0.0614,0.03277525477981976,0.08270495646091026,0.10465604684804511,0.20325976490630426,0.11841848666631877,0.20410254855506693,0.2540829417835349,0.0,0.0,0.0,0.0,0.0
2010-10-06,0.06281,0.022567352103360125,0.09442879421704288,0.10345018714936828,0.2033551729080223,0.11839144880247737,0.20393339987603398,0.2538736449436951,0.0,0.0,0.0,0.0,0.0
2010-10-07,0.067,0.026194419671026495,0.09472958847564705,0.10306492180427611,0.20127899734214874,0.11797544709194978,0.20355676867002925,0.25319985694492253,0.0,0.0,0.0,0.0,0.0
2010-10-08,0.0844531081239041,0.03784790821092981,0.09201779186232566,0.10258028405460692,0.19961807563489173,0.11566949500400216,0.20165431989175767,0.250612125341486,0.0,0.0,0.0,0.0,0.0
2010-10-09,0.0938,0.049156213063468956,0.06294830693500623,0.13174428084650408,0.19674713852062653,0.11356890984979827,0.1988774864627561,0.24695766432183977,0.0,0.0,0.0,0.0,0.0
2010-10-10,0.0971462010520164,0.0309188086502997,0.09271519790573252,0.12893460693745817,0.175591109606038,0.1292347178701133,0.19757338341633504,0.2450321756140233,0.0,0.0,0.0,0.0,0.0
2010-10-11,0.095,0.020914274031967692,0.10548102901547673,0.13165832054654586,0.16842009443151837,0.13308022435515393,0.19680908087597518,0.24363697674336232,0.0,0.0,0.0,0.0,0.0
2010-10-12,0.0949,0.02208130564346269,0.10527226949382097,0.13291699466902968,0.15813107291489184,0.14165464436061972,0.19700210401971283,0.24294160889846225,0.0,0.0,0.0,0.0,0.0
2010-10-13,0.104865589129164,0.019186451181547666,0.11527052941997422,0.1318421088034868,0.14626553298334166,0.15304784877097627,0.1931220960816012,0.2412654327590722,0.0,0.0,0.0,0.0,0.0
2010-10-14,0.102,0.037372546115401334,0.10084549462795131,0.13171225161046246,0.14102056362569232,0.1569132128253606,0.19163884847994217,0.2404970827151897,0.0,0.0,0.0,0.0,0.0
2010-10-15,0.105,0.03257018583038992,0.10835642644420378,0.13888018561860088,0.13788341077878363,0.15471747064532754,0.18865678400925495,0.23893553667343914,0.0,0.0,0.0,0.0,0.0
2010-10-16,0.101,0.03533143359873922,0.08986107028944994,0.16279237984986114,0.13540118154222874,0.1549254540641683,0.18428270210365572,0.23740577855189687,0.0,0.0,0.0,0.0,0.0
2010-10-17,0.102,0.009701043075495628,0.10672086230993237,0.1751819762282524,0.13203378396285817,0.15571185626631062,0.18408356185102162,0.2365669163061291,0.0,0.0,0.0,0.0,0.0
2010-10-18,0.1024,0.018300735925577308,0.10135309232551065,0.17286203773506353,0.13240127966159246,0.15616246171354412,0.18329140897407517,0.23562898366463667,0.0,0.0,0.0,0.0,0.0
2010-10-19,0.0975448918760959,0.019798014283030126,0.09155290419732211,0.18213851159211145,0.13161303861316653,0.15507172513935522,0.18501736728467016,0.23480843889034445,0.0,0.0,0.0,0.0,0.0
2010-10-20,0.099,0.019929973904624965,0.09645112273779548,0.17975489225349195,0.12983632140418763,0.15619469424781326,0.18416418323753078,0.2336688122145558,0.0,0.0,0.0,0.0,0.0
2010-10-21,0.107,0.04126846090437376,0.07486539694259071,0.18854123798547257,0.12661732471498005,0.1544298165636568,0.18348979412003477,0.23078796876889146,0.0,0.0,0.0,0.0,0.0
2010-10-22,0.1025,0.02069482343291978,0.09393117052293962,0.1877090407346733,0.12456799734311957,0.15929681388827088,0.18339446036347032,0.23040569371460654,0.0,0.0,0.0,0.0,0.0
2010-10-23,0.104556424313267,0.014272352362184926,0.08730001603743492,0.19655662095500115,0.12981781946557805,0.15959736833267021,0.18293323139366185,0.2295225914534689,0.0,0.0,0.0,0.0,0.0
2010-10-24,0.11501,0.03158345116077247,0.08697582035769938,0.18952643656816934,0.1238140714472724,0.15959533150182598,0.1811181653350496,0.22738672362921095,0.0,0.0,0.0,0.0,0.0
2010-10-25,0.139118552893045,0.029110365676585568,0.09805649887694545,0.18855286842075303,0.12203116871300708,0.1576636700219344,0.17971615482919148,0.2248692734615831,0.0,0.0,0.0,0.0,0.0
2010-10-26,0.151,0.03930532579514363,0.10086399892930419,0.18579801731415002,0.11875351965614035,0.1563433024243008,0.17748958968177805,0.22144624619918293,0.0,0.0,0.0,0.0,0.0
2010-10-27,0.1877,0.05983319484202986,0.10371903162331574,0.17768381802087832,0.11766724101723519,0.15159354123011967,0.17403529136650958,0.21546788189991173,0.0,0.0,0.0,0.0,0.0
2010-10-28,0.1731,0.06059999758270345,0.11827195158048188,0.17896103553184806,0.11540315090206552,0.14860657633244378,0.16869805647528818,0.20945923159516922,0.0,0.0,0.0,0.0,0.0
2010-10-29,0.19,0.030875637434423994,0.15087508258980092,0.18375319198784704,0.11349778279704585,0.14717801041676729,0.16687688745098023,0.20694340732313463,0.0,0.0,0.0,0.0,0.0
2010-10-30,0.197610543541789,0.026019167909257807,0.1643293912659014,0.1840577351250566,0.11084447077187581,0.14541376714367285,0.16496631129031394,0.2043691564939217,0.0,0.0,0.0,0.0,0.0
2010-10-31,0.1925,0.03404954926139688,0.16013192173463656,0.18609819637561223,0.11041218980114066,0.1444893653020578,0.1630047036377545,0.20181407388740133,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.194525061367621,0.02257707000128401,0.17044443751139018,0.17240989467297727,0.1286838283809095,0.14397988607871195,0.1615189306383379,0.20038595271638923,0.0,0.0,0.0,0.0,0.0
2010-11-02,0.1938,0.028659389946963428,0.158808685717025,0.18798791327993786,0.1231470017463257,0.1426479045826895,0.16048861714415197,0.19826048758290643,0.0,0.0,0.0,0.0,0.0
2010-11-03,0.1931,0.025385162713725897,0.1336720900445048,0.2203653662686326,0.12191514375724691,0.14286578778785453,0.1590703200004757,0.19672612942755952,0.0,0.0,0.0,0.0,0.0
2010-11-04,0.229275160724722,0.08167771685898029,0.0956678000511204,0.22641024493762138,0.11811372606002858,0.13636892155585506,0.15266569073682504,0.18909589979956928,0.0,0.0,0.0,0.0,0.0
2010-11-05,0.259112413793104,0.03217655221249045,0.14572550757114586,0.23603623167352725,0.11693128459024806,0.1333839130393549,0.14984453625607577,0.1859019746571578,0.0,0.0,0.0,0.0,0.0
2010-11-06,0.400982302746932,0.11736814197091912,0.13692863008285266,0.21739210966746583,0.10697197594329376,0.11460145331549887,0.13687828574223024,0.1698594032777395,0.0,0.0,0.0,0.0,0.0
2010-11-07,0.34,0.041853604193830926,0.22375780454620123,0.2140977201925877,0.10433931532238136,0.11536555950864767,0.1339739166397554,0.1666120795965956,0.0,0.0,0.0,0.0,0.0
2010-11-08,0.243184628872005,0.18883364915019207,0.1180499362018691,0.18534772068693484,0.10569399064031769,0.10770884482751593,0.13185728649276213,0.16250857200040825,0.0,0.0,0.0,0.0,0.0
2010-11-09,0.217272694330801,0.01968700483736998,0.28213526801884614,0.1924191721350789,0.10524516311900695,0.10832206385816084,0.13070710729359564,0.1614842207379415,0.0,0.0,0.0,0.0,0.0
2010-11-10,0.229549731151373,0.022768698072360392,0.2794659806964342,0.19354874617666162,0.10471249305785074,0.10880492219294823,0.12990933073890762,0.16078982906483744,0.0,0.0,0.0,0.0,0.0
2010-11-11,0.2231,0.015648252861212155,0.268920612381096,0.207082788923406,0.1090519126921901,0.11044475226785204,0.12885046964389033,0.16000121123035305,0.0,0.0,0.0,0.0,0.0
2010-11-12,0.2682,0.01562836222471098,0.2621097670760562,0.21622257612958679,0.1079869515669152,0.11106893029377249,0.12785867702766607,0.1591247356812921,0.0,0.0,0.0,0.0,0.0
2010-11-13,0.276,0.0236134783779251,0.240351909143589,0.23240271506429241,0.1100541925405004,0.10997028228866708,0.12633414497622192,0.15727327760880389,0.0,0.0,0.0,0.0,0.0
2010-11-14,0.27904,0.02769063019839698,0.22927222830331756,0.24522711347048912,0.10903503102646166,0.10897927372907676,0.12442457173414682,0.15537115153811096,0.0,0.0,0.0,0.0,0.0
2010-11-15,0.268464555815313,0.042843826097227505,0.07600895031240919,0.3931088028861504,0.11199383272643458,0.10676019044390056,0.1175315932542491,0.15175280427962864,0.0,0.0,0.0,0.0,0.0
2010-11-16,0.225,0.01898141497499361,0.09916113952135937,0.39599101956324406,0.11124071985575681,0.10640453786837924,0.1170085737074561,0.15121259450881078,0.0,0.0,0.0,0.0,0.0
2010-11-17,0.241939333722969,0.022858667038160925,0.09548176641657896,0.39544382290655894,0.11389363352204161,0.10305538811797624,0.11888991799268142,0.15037680400600179,0.0,0.0,0.0,0.0,0.0
2010-11-18,0.269057790765634,0.02200944872128895,0.10342506929505274,0.39139950971133874,0.11353479736839547,0.10282980844472639,0.11766558336174944,0.1491357830974483,0.0,0.0,0.0,0.0,0.0
2010-11-19,0.27829,0.020524921445474933,0.1094041666261572,0.38998412803327515,0.11421219411631794,0.10128768631611433,0.11677590814852237,0.14781099531413805,0.0,0.0,0.0,0.0,0.0
2010-11-20,0.283015964932788,0.025068124829879374,0.10999892733792158,0.38091480982920334,0.12145851888344367,0.10006089627971124,0.11582520450195793,0.14667351833788309,0.0,0.0,0.0,0.0,0.0
2010-11-21,0.27675,0.02165902232393221,0.1096493708737853,0.3815199194234206,0.1257356351661206,0.09992205369084768,0.11535115912368091,0.14616283939821278,0.0,0.0,0.0,0.0,0.0
2010-11-22,0.285,0.017329435389730957,0.08835613749269951,0.4088394557074205,0.12569470635936655,0.09949809701476352,0.11491393358493036,0.14536823445108873,0.0,0.0,0.0,0.0,0.0
2010-11-23,0.28295,0.02584418061792994,0.08611730014871652,0.4004438582888847,0.12995685346819333,0.09813481191282754,0.11495277943610542,0.14455021612734245,0.0,0.0,0.0,0.0,0.0
2010-11-24,0.282905736411455,0.02171775592698164,0.08812331419157496,0.4020464677576433,0.13317522379930144,0.0974458238990652,0.11395516302560009,0.1435362513998334,0.0,0.0,0.0,0.0,0.0
2010-11-25,0.28,0.029507989567798504,0.08287863633289498,0.3962231933394242,0.14004050612910818,0.0963488033145302,0.11272879166555304,0.14227207965069114,0.0,0.0,0.0,0.0,0.0
2010-11-26,0.2844,0.05097159693507136,0.09365058669938765,0.35048515771612804,0.15712911182332967,0.09550701109257274,0.1114505520739131,0.14080598365959732,0.0,0.0,0.0,0.0,0.0
2010-11-27,0.283,0.017626150196774732,0.12833730040707508,0.3360222640055808,0.17249546642973673,0.09469392757511534,0.11069915881001147,0.14012573257570596,0.0,0.0,0.0,0.0,0.0
2010-11-28,0.271358679135009,0.016491489173281627,0.12324650140718332,0.3384680056994778,0.17785384680637806,0.09414883822057418,0.1101948592129568,0.13959645948014812,0.0,0.0,0.0,0.0,0.0
2010-11-29,0.230559456458212,0.019774107535579608,0.11772798290053778,0.33891079296332205,0.17983121530252194,0.0944441928003111,0.11012940118404708,0.1391823073136805,0.0,0.0,0.0,0.0,0.0
2010-11-30,0.2082,0.025470324907976384,0.11238574198111906,0.33556331266059913,0.1832343464829773,0.09459155796645029,0.10982804459952024,0.13892667140135775,0.0,0.0,0.0,0.0,0.0
2010-12-01,0.2275,0.021184165602501095,0.1188675348944255,0.3288850940154647,0.18808569383650126,0.09450240759747071,0.109698202848447,0.13877690120518982,0.0,0.0,0.0,0.0,0.0
2010-12-02,0.255,0.026653002713852177,0.11361636972601623,0.3313051592733079,0.18998873608693498,0.09343782872241363,0.10782120659325568,0.13717769688421957,0.0,0.0,0.0,0.0,0.0
2010-12-03,0.251060083576856,0.01689031488672924,0.0893291535319523,0.36428668144731835,0.1923252307973406,0.09309506577785735,0.10735765687156162,0.13671589668724057,0.0,0.0,0.0,0.0,0.0
2010-12-04,0.205000526008182,0.0229242945162357,0.08610591014842876,0.34725879602369547,0.20665407413913137,0.09301614697274972,0.10730179954558067,0.13673897865417833,0.0,0.0,0.0,0.0,0.0
2010-12-05,0.202850017533606,0.012184214932742115,0.0984581354952316,0.34339653591926705,0.21034205964679195,0.09242227579211024,0.10703854042067007,0.13615823779318703,0.0,0.0,0.0,0.0,0.0
2010-12-06,0.204,0.044374845032119484,0.09449215737549684,0.31507017799998366,0.2144527065832479,0.08985310837416131,0.1070386135021094,0.1347183911328814,0.0,0.0,0.0,0.0,0.0
2010-12-07,0.233420385739334,0.034915492066993986,0.10653420728121828,0.30979285578059756,0.22082341785611106,0.0880435468706777,0.10631173313377981,0.13357874701062153,0.0,0.0,0.0,0.0,0.0
2010-12-08,0.2388,0.016159148927484473,0.12042015887427945,0.2376295453845771,0.29932123610153144,0.08779529532159593,0.10556072057842575,0.13311389481210575,0.0,0.0,0.0,0.0,0.0
2010-12-09,0.199991694330801,0.014634373955183787,0.10868678645663621,0.24951554194501,0.30077065571490663,0.08816226470035315,0.10524117146033415,0.1329892057675759,0.0,0.0,0.0,0.0,0.0
2010-12-10,0.204,0.008925328462829866,0.10944998102674904,0.25377367948387003,0.30225133473164406,0.08791399599815965,0.1042369475917509,0.1334487327049964,0.0,0.0,0.0,0.0,0.0
2010-12-11,0.228,0.024856564178841318,0.0943888630520088,0.25626571386210584,0.2999727501822465,0.08724124661636998,0.10403256704288341,0.133242295065544,0.0,0.0,0.0,0.0,0.0
2010-12-12,0.219853611922852,0.010338503038901568,0.10772687271747777,0.2571789686518442,0.30112237583199714,0.08648896821993951,0.10391862021197792,0.13322569132786194,0.0,0.0,0.0,0.0,0.0
2010-12-13,0.227605236703682,0.031192049203764713,0.07538575170553884,0.2695934469414771,0.3022653596088718,0.08564295506993175,0.10281689348967209,0.1331035439807437,0.0,0.0,0.0,0.0,0.0
2010-12-14,0.24669,0.014825524792172003,0.07494106915175928,0.2835301827164122,0.3061269621935858,0.08546396516456448,0.10217023109796367,0.13294206488354268,0.0,0.0,0.0,0.0,0.0
2010-12-15,0.24,0.016916915356832606,0.07755483194163132,0.2598071753237704,0.3264916200473237,0.08569656979529015,0.10116365212699234,0.13236923540815945,0.0,0.0,0.0,0.0,0.0
2010-12-16,0.24996,0.014801671786388438,0.08017757661908541,0.25816454497219515,0.32891378265062693,0.08328642642660539,0.10242681703362475,0.1322291805114739,0.0,0.0,0.0,0.0,0.0
2010-12-17,0.242655815312683,0.012329112575686198,0.08337201497231343,0.2528415885942834,0.33308009137609457,0.08433238493835986,0.1018808791641497,0.13216392837911284,0.0,0.0,0.0,0.0,0.0
2010-12-18,0.241,0.017603026107461728,0.07367844047001419,0.25685777906921337,0.33397617601940716,0.08456518044916328,0.10132406777947607,0.1319953301052642,0.0,0.0,0.0,0.0,0.0
2010-12-19,0.2401,0.029985744621411393,0.0778760225979186,0.23916204988049727,0.33573061954116046,0.08449816413823891,0.10077644189143772,0.1319709573293358,0.0,0.0,0.0,0.0,0.0
2010-12-20,0.267,0.018795887229095334,0.07807925528236921,0.25326266593184404,0.3355622982257531,0.08369086794393385,0.09977298061784276,0.13083604476916177,0.0,0.0,0.0,0.0,0.0
2010-12-21,0.241436002337814,0.026346439300507216,0.08036480457517153,0.24477362769143599,0.33910348473748597,0.08355813704029295,0.09631834031305833,0.12953516634204795,0.0,0.0,0.0,0.0,0.0
2010-12-22,0.25,0.014212418756588626,0.08903103378316517,0.24548147814248733,0.34067415153909714,0.08493538768569071,0.09609900401053495,0.12956652608243607,0.0,0.0,0.0,0.0,0.0
2010-12-23,0.249970127995324,0.007841980199862427,0.09525116468849029,0.23940482950324002,0.3478484463532597,0.08441874198295549,0.09579733736697693,0.12943749990521508,0.0,0.0,0.0,0.0,0.0
2010-12-24,0.248,0.008666774734770392,0.0940171251794876,0.23631403739973184,0.3515016280282561,0.08460495924842615,0.09543511285131803,0.12945564156522002,4.72099278991294e-06,0.0,0.0,0.0,0.0
2010-12-25,0.2499,0.014505553902609816,0.08445244106709972,0.23039497618211585,0.36236652745192,0.08418217771868941,0.09492358692027225,0.12917004039498559,4.696362307131727e-06,0.0,0.0,0.0,0.0
2010-12-26,0.264962127410871,0.009200465106606248,0.07167582926929333,0.21559850885848403,0.3943858713424837,0.0856736972262883,0.09457079345079351,0.12889016011691284,4.674629138034956e-06,0.0,0.0,0.0,0.0
2010-12-27,0.264785388661601,0.028812063301929307,0.06098788286969111,0.2166495133129143,0.38395996765021173,0.08701004558186085,0.09393822271301917,0.12863765360592977,4.650964443947776e-06,0.0,0.0,0.0,0.0
2010-12-28,0.281,0.016151476434632737,0.06534193308897103,0.22504818857439027,0.3847347303669214,0.08707422564920052,0.09339169817582685,0.12825312502213246,4.62268792470275e-06,0.0,0.0,0.0,0.0
2010-12-29,0.3,0.04714277672838456,0.060071429859610795,0.20587105429794622,0.382597205131004,0.08575010650021767,0.0918519896681541,0.1267108866263256,4.551188357082264e-06,0.0,0.0,0.0,0.0
2010-12-30,0.3,0.020861653115409818,0.0942132603877473,0.1954485255555528,0.3851912866705102,0.08680120963920931,0.09106939353369095,0.1263513671673153,6.33039305644171e-05,0.0,0.0,0.0,0.0
2010-12-31,0.3,0.01581400375296253,0.10495782913199647,0.19472417313178472,0.3751038004401221,0.09270785311008997,0.09031423141220152,0.1260407441729612,0.0003373648478814747,0.0,0.0,0.0,0.0
2011-01-01,0.3,0.010817506552333643,0.10545363816938645,0.19569520361362003,0.3801291872891531,0.09195784200959117,0.089710595068527,0.1254843633759885,0.0007516639214001173,0.0,0.0,0.0,0.0
2011-01-02,0.29997,0.01710083065154369,0.10537714207865177,0.19335118565941897,0.3775667003565674,0.09153172295946717,0.08943956884670919,0.12447154047179373,0.001161308975847967,0.0,0.0,0.0,0.0
2011-01-03,0.295,0.01781992459592659,0.09837017662084298,0.19582778588720492,0.3830992644997226,0.0907191736596505,0.08878297582057999,0.12371418059297631,0.0016665183230961307,0.0,0.0,0.0,0.0
2011-01-04,0.29895,0.009159794101766441,0.10068257489534564,0.2019085413339526,0.38366616459370567,0.09087023093070316,0.08838401964756981,0.12316706799924247,0.002161606497713976,0.0,0.0,0.0,0.0
2011-01-05,0.298916302162478,0.01357594339518733,0.06892566369633805,0.22240952033183195,0.39116590791697103,0.0908943028026751,0.08781176179573393,0.1225173697976858,0.0026995302635768144,0.0,0.0,0.0,0.0
2011-01-06,0.298,0.011894876852612174,0.060452550023861504,0.22204434197509815,0.4019212992360757,0.09132772198738914,0.08732004158163305,0.121894498200221,0.0031446701431092658,0.0,0.0,0.0,0.0
