Date,Open_BTC-USD,High_BTC-USD,Low_BTC-USD,Close_BTC-USD,Adj Close_BTC-USD,Volume_BTC-USD,funding_rate
2019-12-14,7268.902832,7308.836426,7097.208984,7124.673828,7124.673828,17137029730,-5.358e-05
2019-12-15,7124.239746,7181.075684,6924.375977,7152.301758,7152.301758,16881129804,-1.788e-05
2019-12-20,7208.636719,7257.921875,7086.124023,7218.816406,7218.816406,22633815180,2.383e-05
2019-12-21,7220.59375,7223.226074,7112.73584,7191.158691,7191.158691,19312552168,-2.37e-06
2019-12-22,7191.188477,7518.033203,7167.179199,7511.588867,7511.588867,23134537956,0.0001
2019-12-23,7508.902344,7656.17627,7326.192383,7355.628418,7355.628418,27831788041,0.0001
2019-12-24,7354.393066,7535.716797,7269.528809,7322.532227,7322.532227,22991622105,0.0001
2019-12-25,7325.755859,7357.02002,7220.991211,7275.155762,7275.155762,21559505149,0.0001
2019-12-26,7274.799316,7388.302734,7200.386719,7238.966797,7238.966797,22787010034,0.0001
2019-12-28,7289.03125,7399.041016,7286.905273,7317.990234,7317.990234,21365673026,-7.701e-05
2019-12-29,7317.647461,7513.948242,7279.865234,7422.652832,7422.652832,22445257702,-0.0002325
2019-12-30,7420.272949,7454.824219,7276.308105,7292.995117,7292.995117,22874131672,-0.00010232
2019-12-31,7294.438965,7335.290039,7169.777832,7193.599121,7193.599121,21167946112,3.936e-05
2020-01-01,7194.89209,7254.330566,7174.944336,7200.174316,7200.174316,18565664997,-0.00012359
2020-01-03,6984.428711,7413.715332,6914.996094,7344.884277,7344.884277,28111481032,-1.664e-05
2020-01-04,7345.375488,7427.385742,7309.51416,7410.656738,7410.656738,18444271275,0.0001
2020-01-05,7410.45166,7544.49707,7400.535645,7411.317383,7411.317383,19725074095,0.0001
2020-01-06,7410.452148,7781.867188,7409.292969,7769.219238,7769.219238,23276261598,0.0001
2020-01-07,7768.682129,8178.21582,7768.227539,8163.692383,8163.692383,28767291327,0.0001
2020-01-08,8161.935547,8396.738281,7956.774414,8079.862793,8079.862793,31672559265,0.00012514
2020-01-09,8082.295898,8082.295898,7842.403809,7879.071289,7879.071289,24045990466,0.0001
2020-01-10,7878.307617,8166.554199,7726.774902,8166.554199,8166.554199,28714583844,0.0001
2020-01-11,8162.190918,8218.359375,8029.64209,8037.537598,8037.537598,25521165085,0.0001
2020-01-12,8033.261719,8200.063477,8009.059082,8192.494141,8192.494141,22903438381,0.0001
2020-01-14,8140.933105,8879.511719,8140.933105,8827.764648,8827.764648,44841784107,0.0001
2020-01-15,8825.34375,8890.117188,8657.1875,8807.010742,8807.010742,40102834650,0.00049392
2020-01-16,8812.481445,8846.460938,8612.095703,8723.786133,8723.786133,31313981931,0.0001
2020-01-17,8725.209961,8958.12207,8677.316406,8929.038086,8929.038086,36372139320,0.0001
2020-01-19,8941.445313,9164.362305,8620.080078,8706.245117,8706.245117,34217320471,0.00020041
2020-01-20,8704.631836,8745.59082,8560.473633,8657.642578,8657.642578,26422375678,0.00029702
2020-01-21,8658.991211,8755.706055,8544.520508,8745.894531,8745.894531,24097418512,0.00012057
2020-01-22,8744.210938,8792.994141,8636.74707,8680.875977,8680.875977,22600204051,0.0001
2020-01-23,8680.650391,8687.74707,8333.637695,8406.515625,8406.515625,25770680779,0.0001
2020-01-24,8405.567383,8514.666992,8266.84082,8445.43457,8445.43457,24397913026,0.00054719
2020-01-25,8440.119141,8458.453125,8296.21875,8367.847656,8367.847656,19647331549,0.0001
2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,8596.830078,22177678796,0.0001
2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,8909.819336,28647338393,0.0001
2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,9358.589844,34398744403,0.0001
2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,9508.993164,32378792851,0.000236
2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,9350.529297,29432489719,0.00053551
2020-02-01,9346.357422,9439.323242,9313.239258,9392.875,9392.875,25922656496,0.00074991
2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,9344.365234,30835736946,0.00028263
2020-02-03,9344.683594,9540.37207,9248.633789,9293.521484,9293.521484,30934096509,0.00060677
2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,9180.962891,29893183716,0.00099282
2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,9729.801758,37628823716,0.00164021
2020-02-07,9726.00293,9834.716797,9726.00293,9795.943359,9795.943359,34522718159,0.00035618
2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,9865.119141,35172043762,0.00039915
2020-02-09,9863.894531,10129.435547,9850.392578,10116.673828,10116.673828,35807884663,0.00042798
2020-02-10,10115.55957,10165.765625,9784.563477,9856.611328,9856.611328,39386548075,0.00106733
2020-02-11,9855.891602,10210.052734,9729.334961,10208.236328,10208.236328,37648059389,0.00043989
2020-02-12,10202.387695,10393.611328,10202.387695,10326.054688,10326.054688,43444303830,0.003
2020-02-14,10211.550781,10321.996094,10125.53418,10312.116211,10312.116211,43338264162,0.0006332
2020-02-15,10313.856445,10341.555664,9874.427734,9889.424805,9889.424805,43865054831,0.00059113
2020-02-16,9889.179688,10053.96875,9722.386719,9934.433594,9934.433594,43374780305,0.00051202
2020-02-17,9936.560547,9938.81543,9507.637695,9690.142578,9690.142578,45998298413,0.00043179
2020-02-18,9691.230469,10161.935547,9632.382813,10141.996094,10141.996094,47271023953,0.00026967
2020-02-19,10143.798828,10191.675781,9611.223633,9633.386719,9633.386719,46992019710,0.00046396
2020-02-21,9611.782227,9723.014648,9589.743164,9686.441406,9686.441406,40930547513,0.0001
2020-02-22,9687.707031,9698.231445,9600.728516,9663.181641,9663.181641,35838025154,0.0001
2020-02-23,9663.318359,9937.404297,9657.791016,9924.515625,9924.515625,41185185761,0.00029663
2020-02-26,9338.290039,9354.77832,8704.426758,8820.522461,8820.522461,50420050762,0.0003617
2020-02-28,8788.728516,8890.456055,8492.932617,8672.455078,8672.455078,44605450443,0.0001
2020-02-29,8671.212891,8775.631836,8599.508789,8599.508789,8599.508789,35792392544,0.00061536
2020-03-01,8599.758789,8726.796875,8471.212891,8562.454102,8562.454102,35349164300,0.00049317
2020-03-02,8563.264648,8921.308594,8532.630859,8869.669922,8869.669922,42857674409,0.0001872
2020-03-03,8865.387695,8901.598633,8704.990234,8787.786133,8787.786133,42386715821,0.0001
2020-03-05,8760.285156,9142.054688,8757.253906,9078.762695,9078.762695,39698054597,0.0001
2020-03-07,9121.600586,9163.220703,8890.744141,8909.954102,8909.954102,36216930370,0.00039476
2020-03-09,8111.146484,8177.793457,7690.098145,7923.644531,7923.644531,46936995808,0.0001
2020-03-10,7922.146973,8136.945313,7814.763184,7909.729492,7909.729492,42213940994,0.0001
2020-03-13,5017.831055,5838.114746,4106.980957,5563.707031,5563.707031,74156772075,-0.00016073
2020-03-14,5573.077637,5625.226563,5125.069336,5200.366211,5200.366211,36154506008,-0.00076421
2020-03-15,5201.066895,5836.64502,5169.283203,5392.314941,5392.314941,33997889639,-0.00047893
2020-03-16,5385.229492,5385.229492,4575.35791,5014.47998,5014.47998,45368026430,-0.00028282
2020-03-17,5002.578125,5371.348633,4981.90918,5225.629395,5225.629395,38622642935,-0.0002383
2020-03-18,5227.11377,5331.833984,5069.335938,5238.438477,5238.438477,37878801016,-0.00014706
2020-03-19,5245.416504,6329.73584,5236.96875,6191.192871,6191.192871,51000731797,-0.00015042
2020-03-20,6191.653809,6844.261719,5865.781738,6198.77832,6198.77832,54442976103,-0.00015469
2020-03-21,6206.521484,6378.135254,5932.823242,6185.066406,6185.066406,42494390880,8.327e-05
2020-03-22,6185.558105,6359.697266,5823.713867,5830.254883,5830.254883,40099664740,-2.842e-05
2020-03-23,5831.374512,6443.93457,5785.004395,6416.314941,6416.314941,46491916000,-0.00016796
2020-03-24,6436.642578,6789.022949,6411.066406,6734.803711,6734.803711,48221910672,0.0001
2020-03-25,6738.716797,6892.51123,6536.92627,6681.062988,6681.062988,44590107888,0.0001
2020-03-27,6719.38916,6793.836426,6466.70166,6469.79834,6469.79834,34585598367,6.223e-05
2020-03-28,6467.253906,6467.500977,6117.837891,6242.193848,6242.193848,34885225901,-0.00012203
2020-03-29,6245.624512,6250.467285,5920.085938,5922.042969,5922.042969,28373690931,-0.00023282
2020-03-30,5925.538574,6517.195801,5903.234375,6429.841797,6429.841797,37101651525,-0.0006431
2020-03-31,6430.606445,6504.515137,6374.162109,6438.644531,6438.644531,32786468812,-5.383e-05
2020-04-02,6606.776367,7088.247559,6595.918457,6793.624512,6793.624512,47660646124,-0.0001933
2020-04-03,6797.396484,7003.220703,6673.335938,6733.387207,6733.387207,38976504903,9.047e-05
2020-04-04,6738.382813,6878.953613,6696.484863,6867.527344,6867.527344,33185988584,6.184e-05
2020-04-06,6788.049805,7271.78125,6782.889648,7271.78125,7271.78125,46896904615,2.364e-05
2020-04-07,7273.644043,7427.939453,7136.714355,7176.414551,7176.414551,44243482668,-0.00012883
2020-04-08,7179.283203,7356.223633,7153.305664,7334.098633,7334.098633,37563249549,-2.763e-05
2020-04-09,7337.966309,7341.448242,7179.094238,7302.089355,7302.089355,34815139178,0.0001
2020-04-11,6867.44043,6926.069824,6789.920898,6859.083008,6859.083008,31222085946,0.0001
2020-04-12,6858.067871,7119.947266,6811.078125,6971.091797,6971.091797,35759567632,0.0001
2020-04-14,6843.281738,6958.557129,6793.821289,6842.427734,6842.427734,34110434052,-1.244e-05
2020-04-15,6845.561523,6928.664551,6633.402832,6642.109863,6642.109863,32288311031,-0.00012803
2020-04-16,6640.454102,7134.450684,6555.504395,7116.804199,7116.804199,46783242377,-7.017e-05
2020-04-17,7116.552734,7167.183105,7050.332031,7096.18457,7096.18457,32513423567,5.926e-05
2020-04-18,7092.291504,7269.956543,7089.24707,7257.665039,7257.665039,32447188386,-3.132e-05
2020-04-19,7260.922363,7280.521973,7167.054688,7189.424805,7189.424805,31311210215,-0.00019142
2020-04-20,7186.873535,7240.290527,6835.50293,6881.958496,6881.958496,37747113936,-1.31e-05
2020-04-21,6879.78418,6934.551758,6834.442383,6880.323242,6880.323242,32589741511,-9.18e-05
2020-04-23,7121.306152,7491.785156,7081.594727,7429.724609,7429.724609,43500782316,-0.0002234
2020-04-24,7434.181641,7574.195801,7434.181641,7550.900879,7550.900879,34636526286,0.0001
2020-04-26,7570.13916,7700.594238,7561.407715,7679.867188,7679.867188,33070154491,0.0001
2020-04-27,7679.418945,7795.601074,7679.418945,7795.601074,7795.601074,36162144725,0.0001
2020-04-28,7796.970215,7814.527344,7730.806641,7807.058594,7807.058594,33187959921,0.0001
2020-04-29,7806.712402,8871.753906,7786.049316,8801.038086,8801.038086,60201052203,0.0001
2020-04-30,8797.669922,9440.650391,8533.255859,8658.553711,8658.553711,66964629541,0.00013208
2020-05-01,8672.782227,9048.023438,8667.763672,8864.766602,8864.766602,44068389997,0.00021072
2020-05-02,8869.057617,9007.1875,8811.366211,8988.59668,8988.59668,40134388683,0.0001
2020-05-03,8983.614258,9167.78125,8830.97168,8897.46875,8897.46875,47101785174,0.0001
2020-05-04,8895.745117,8956.90625,8645.024414,8912.654297,8912.654297,45718796276,0.00011925
2020-05-05,8912.832031,9062.415039,8856.827148,9003.070313,9003.070313,43148462663,0.0001
2020-05-07,9261.895508,9992.664063,9138.322266,9951.518555,9951.518555,61112700562,0.0001
2020-05-08,9936.162109,9996.743164,9767.172852,9842.666016,9842.666016,51780748042,0.00016094
2020-05-09,9840.90625,9913.863281,9580.644531,9593.896484,9593.896484,46566121841,0.00042037
2020-05-10,9591.168945,9595.581055,8395.107422,8756.430664,8756.430664,63325279337,0.00042326
2020-05-11,8755.535156,9033.470703,8374.323242,8601.795898,8601.795898,57119858802,0.0001
2020-05-12,8610.385742,8949.898438,8569.643555,8804.477539,8804.477539,42142717533,0.0001
2020-05-13,8805.387695,9317.878906,8805.387695,9269.987305,9269.987305,45558144023,0.0001
2020-05-14,9271.329102,9793.268555,9255.035156,9733.72168,9733.72168,56426907637,0.0001
2020-05-15,9734.291016,9755.828125,9261.398438,9328.197266,9328.197266,48158802327,0.0001
2020-05-18,9675.695313,9906.030273,9570.359375,9726.575195,9726.575195,41827139896,0.0001
2020-05-20,9725.329102,9804.793945,9447.201172,9522.981445,9522.981445,36546239703,0.0001
2020-05-21,9522.740234,9555.242188,8869.930664,9081.761719,9081.761719,39326160532,-9.027e-05
2020-05-25,8786.107422,8951.005859,8719.667969,8906.93457,8906.93457,31288157264,6.784e-05
2020-05-26,8909.585938,8991.967773,8757.293945,8835.052734,8835.052734,29584186947,-3.5e-07
2020-05-27,8837.380859,9203.320313,8834.157227,9181.017578,9181.017578,32740536902,2.104e-05
2020-05-28,9184.945313,9546.319336,9148.457031,9525.750977,9525.750977,34367073114,-0.00011366
2020-05-29,9528.355469,9573.666992,9379.338867,9439.124023,9439.124023,32896642044,2.618e-05
2020-05-30,9438.914063,9704.030273,9366.729492,9700.414063,9700.414063,32722975141,0.0001
2020-05-31,9700.105469,9700.34375,9432.296875,9461.058594,9461.058594,27773290299,0.0001
2020-06-01,9463.605469,10199.56543,9450.899414,10167.268555,10167.268555,35198901068,0.0001
2020-06-02,10162.973633,10182.34082,9460.571289,9529.803711,9529.803711,39137252109,0.0003448
2020-06-03,9533.760742,9682.859375,9471.84668,9656.717773,9656.717773,25007459262,0.0001
2020-06-06,9664.904297,9773.431641,9591.024414,9653.679688,9653.679688,20438419222,0.0001
2020-06-07,9653.00293,9768.498047,9458.150391,9758.852539,9758.852539,25015250846,0.0001
2020-06-09,9774.360352,9836.369141,9664.719727,9795.700195,9795.700195,23717842783,0.0001
2020-06-10,9794.119141,9908.896484,9728.291016,9870.094727,9870.094727,25706567601,0.0001
2020-06-13,9480.735352,9493.211914,9396.009766,9475.277344,9475.277344,17564322315,-1.942e-05
2020-06-15,9386.035156,9504.860352,8990.175781,9450.702148,9450.702148,26699704768,0.0001
2020-06-17,9533.78418,9540.422852,9327.339844,9480.254883,9480.254883,20177709879,7.764e-05
2020-06-20,9290.959961,9394.97168,9247.379883,9332.34082,9332.34082,17130541557,0.0001
2020-06-21,9330.926758,9401.107422,9300.430664,9303.629883,9303.629883,15324301169,-3.057e-05
2020-06-22,9300.915039,9655.073242,9296.87207,9648.717773,9648.717773,21104009514,0.0001
2020-06-23,9644.076172,9670.541016,9547.24707,9629.658203,9629.658203,17006433272,0.0001
2020-06-25,9314.126953,9340.161133,9095.324219,9264.813477,9264.813477,18616048626,0.0001
2020-06-26,9260.995117,9310.516602,9101.738281,9162.917969,9162.917969,18341465837,9.401e-05
2020-06-29,9140.029297,9237.573242,9041.875977,9190.854492,9190.854492,16460547078,0.0001
2020-06-30,9185.581055,9217.835938,9084.837891,9137.993164,9137.993164,15735797744,0.0001
2020-07-03,9124.842773,9202.344727,9058.794922,9087.303711,9087.303711,13078970999,0.0001
2020-07-05,9126.09082,9162.183594,8977.015625,9073.942383,9073.942383,12903406143,0.0001
2020-07-06,9072.849609,9375.474609,9058.664063,9375.474609,9375.474609,17889263252,0.0001
2020-07-07,9349.161133,9360.617188,9201.81543,9252.277344,9252.277344,13839652595,0.0001
2020-07-08,9253.020508,9450.335938,9249.5,9428.333008,9428.333008,19702359883,0.0001
2020-07-10,9273.357422,9287.47168,9118.001953,9278.807617,9278.807617,16860035605,0.0001
2020-07-11,9277.511719,9293.532227,9199.485352,9240.34668,9240.34668,13249910444,0.0001
2020-07-12,9241.054688,9319.418945,9197.450195,9276.5,9276.5,14452361907,0.0001
2020-07-13,9277.205078,9306.405273,9224.292969,9243.614258,9243.614258,17519821266,0.0001
2020-07-15,9241.897461,9275.325195,9171.933594,9192.836914,9192.836914,15844731575,0.0001
2020-07-16,9191.980469,9214.3125,9088.947266,9132.227539,9132.227539,15713967523,0.0001
2020-07-19,9158.005859,9201.398438,9097.632813,9185.817383,9185.817383,12939002784,0.0001
2020-07-20,9187.220703,9214.270508,9137.509766,9164.231445,9164.231445,13755604146,0.0001
2020-07-21,9162.514648,9407.262695,9149.389648,9374.887695,9374.887695,18069581956,0.0001
2020-07-22,9375.080078,9530.518555,9319.65332,9525.363281,9525.363281,16532254884,0.0001
2020-07-24,9585.514648,9623.336914,9481.454102,9536.892578,9536.892578,16552768325,0.0001
2020-07-25,9539.485352,9704.556641,9530.211914,9677.113281,9677.113281,16610070933,0.0001
2020-07-26,9680.234375,10023.807617,9652.847656,9905.166992,9905.166992,20507998997,0.0001
2020-07-27,9905.217773,11298.22168,9903.969727,10990.873047,10990.873047,35359749590,0.00047138
2020-07-28,11017.463867,11204.327148,10632.631836,10912.823242,10912.823242,28766551142,0.00139484
2020-07-29,10912.953125,11304.397461,10856.141602,11100.467773,11100.467773,24617249715,0.00083621
2020-07-30,11099.833008,11169.356445,10895.455078,11111.213867,11111.213867,22857247901,0.00061759
2020-07-31,11110.210938,11415.864258,10987.053711,11323.466797,11323.466797,23160469766,0.00082654
2020-08-02,11758.764648,12034.144531,11018.129883,11053.614258,11053.614258,27410067336,0.00095567
2020-08-03,11043.768555,11453.079102,11012.415039,11246.348633,11246.348633,20271713443,0.0002585
2020-08-05,11203.823242,11786.617188,11158.285156,11747.022461,11747.022461,24411254471,0.00013898
2020-08-06,11749.871094,11902.335938,11598.713867,11779.773438,11779.773438,23400740340,0.00038867
2020-08-08,11604.553711,11800.064453,11558.431641,11754.045898,11754.045898,17572057837,0.0001
2020-08-09,11737.325195,11806.056641,11548.78418,11675.739258,11675.739258,17489608833,0.0001
2020-08-12,11404.59668,11748.396484,11249.605469,11584.93457,11584.93457,25064548486,0.0001
2020-08-14,11772.65918,12150.994141,11685.455078,11768.871094,11768.871094,24237958589,0.00017598
2020-08-15,11768.697266,11963.203125,11768.697266,11865.698242,11865.698242,23354924400,0.0001
2020-08-16,11866.685547,11934.901367,11737.188477,11892.803711,11892.803711,20583375490,0.0001564
2020-08-17,11895.658203,12359.056641,11806.696289,12254.402344,12254.402344,28227687027,0.00026342
2020-08-19,11990.884766,12028.923828,11687.333008,11758.283203,11758.283203,24502851117,0.00077293
2020-08-21,11878.026367,11899.259766,11564.979492,11592.489258,11592.489258,23762425999,0.0001
2020-08-22,11585.477539,11689.407227,11448.805664,11681.825195,11681.825195,20224191306,0.0001
2020-08-23,11679.696289,11713.429688,11559.920898,11664.847656,11664.847656,18482062658,0.0001
2020-08-25,11773.588867,11778.299805,11189.850586,11366.134766,11366.134766,26301509932,0.0001
2020-08-26,11366.894531,11530.052734,11296.993164,11488.363281,11488.363281,22466660958,0.00023316
2020-08-27,11485.608398,11570.786133,11185.941406,11323.397461,11323.397461,23240415076,0.0001
2020-08-28,11325.295898,11545.615234,11316.422852,11542.5,11542.5,19807127588,0.0001
2020-08-30,11508.713867,11715.264648,11492.381836,11711.505859,11711.505859,19760127945,0.0001
2020-08-31,11713.306641,11768.876953,11598.318359,11680.820313,11680.820313,22285928250,0.0001
2020-09-01,11679.316406,12067.081055,11601.128906,11970.478516,11970.478516,27311555343,0.0001
2020-09-02,11964.823242,11964.823242,11290.793945,11414.03418,11414.03418,28037405299,0.00032895
2020-09-05,10512.530273,10581.571289,9946.675781,10169.567383,10169.567383,44916565292,0.0001
2020-09-09,10134.151367,10350.542969,10017.250977,10242.347656,10242.347656,24128292755,0.0001
2020-09-10,10242.330078,10503.912109,10238.135742,10363.138672,10363.138672,54406443211,0.0001
2020-09-11,10369.02832,10434.922852,10140.836914,10400.915039,10400.915039,45201121775,0.0001
2020-09-13,10452.399414,10577.214844,10224.330078,10323.755859,10323.755859,36506852789,0.0001
2020-09-15,10677.754883,10938.631836,10656.459961,10796.951172,10796.951172,32509451925,-0.0002227
2020-09-19,10933.75293,11134.092773,10909.618164,11094.34668,11094.34668,22764204008,-0.0001155
2020-09-21,10934.925781,10988.304688,10380.260742,10462.259766,10462.259766,28884999244,-7.506e-05
