Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity,realized_volatility,exchange_netflow_proxy,funding_rate_proxy,macro_interaction_proxy
2014-10-12,356.99875,244368,2.53076895058901e+17,7623375.0,49794894,1.5033451558107e+20,11.01613637,4466235.571428572,117.589996,47.560001,16.639999,190.539993,120.050003,22.860001,2.059293125,3,0.052053448731301966,0.004907491117462766,0.001683425087583601,22405.59701471003
2014-10-13,371.15625,207708,2.63033219870027e+17,7619500.0,49907871,1.5033451558107e+20,13.1040355,4468943.714285715,118.519997,46.049999,16.73,187.410004,120.779999,22.73,2.059293125,3,0.051667840737415975,0.004161828501961144,0.0017496528914425023,22211.83311184999
2014-10-14,392.7825,215032,2.2781617864098e+17,7616200.0,50026411,1.5033451558107e+20,13.26556263,4471651.857142857,118.589996,45.509998,16.68,187.699997,121.57,22.83,2.059293125,3,0.05390537437881063,0.004298369515254652,0.001515395035933228,22259.34189343001
2014-10-15,396.34625,209631,2.55708384711254e+17,7612425.0,50145239,1.5033451558107e+20,12.55077471,4474360.0,118.989998,45.82,16.709999,186.429993,122.529999,22.59,2.059293125,3,0.05334605527010786,0.004180476635079953,0.001700929315685723,22183.304494210013
2014-10-16,392.56625,184002,2.55052539760399e+17,7608725.0,50255504,1.5033451558107e+20,12.15888547,4475396.571428572,119.220001,46.619999,16.67,186.270004,121.75,22.59,2.059293125,3,0.05320885211163626,0.003661330309213494,0.001696566744999144,22207.110063150005
2014-10-17,376.26875,183728,2.42789404869003e+17,7605175.0,50363440,1.5033451558107e+20,11.70451158,4476433.142857143,118.989998,47.009998,16.58,188.470001,121.07,22.66,2.059293125,3,0.0540576238190423,0.0036480431042835836,0.001614994427131908,22426.04504205
2014-10-18,378.675,175209,2.81901926105895e+17,7601075.0,50452229,1.5033451558107e+20,10.35069092,4477469.714285715,118.989998,47.009998,16.58,188.470001,121.07,22.66,2.059293125,3,0.053290639618205786,0.003472770251637445,0.0018751643627299645,22426.04504205
2014-10-19,390.95875,230810,2.31812117518026e+17,7597750.0,50537622,1.5033451558107e+20,10.55272153,4478506.285714285,118.989998,47.009998,16.58,188.470001,121.07,22.66,2.059293125,3,0.049150278976050586,0.004567092610728696,0.001541975351581973,22426.04504205
2014-10-20,381.72375,200402,2.32081364763889e+17,7594350.0,50648716,1.5033451558107e+20,12.95595559,4479542.857142857,119.800003,47.419998,16.73,190.300003,121.510002,22.58,2.059293125,3,0.041895634005078466,0.003956704450316174,0.0015437663391327848,22797.94093030001
2014-10-21,380.0575,209075,2.57355870029692e+17,7590500.0,50769166,1.5033451558107e+20,13.01537323,4480579.428571428,120.019997,48.849998,16.809998999999998,194.070007,120.540001,22.700001,2.059293125,3,0.03607915173834178,0.004118149193153971,0.001711888111888113,23292.28165792998
2014-10-22,382.93875,200831,2.70817760300354e+17,7586525.0,50882597,1.5033451558107e+20,12.67184925,4481616.0,119.339996,47.950001,16.459999,192.690002,120.669998,22.799999,2.059293125,3,0.034042286549879335,0.003946948698392891,0.0018014343496142223,22995.62406791999
2014-10-23,376.59,197748,2.64274839738399e+17,7582750.0,50998960,1.54557148064123e+20,12.79445941,4482350.0,118.519997,48.779999,16.5,194.929993,119.599998,22.82,2.059293125,3,0.029529206253791244,0.003877490835107226,0.0017098842923056272,23103.10218557002
2014-10-24,351.7825,187021,2.80010785207839e+17,7578775.0,51109355,1.54557148064123e+20,12.35002581,4483084.0,118.349998,48.669998,16.5,196.429993,119.720001,22.780001,2.059293125,3,0.032664004270329686,0.0036592322481862664,0.001811697412349169,23247.489278690013
2014-10-25,353.6325,209967,2.7198717003984e+17,7574950.0,51203409,1.54557148064123e+20,11.10930101,4483818.0,118.349998,48.669998,16.5,196.429993,119.720001,22.780001,2.059293125,3,0.032069046379727253,0.004100644939480495,0.0017597838304249597,23247.489278690013
2014-10-26,345.1925,212801,2.24427808977457e+17,7571775.0,51293809,1.54557148064123e+20,11.22128422,4484552.0,118.349998,48.669998,16.5,196.429993,119.720001,22.780001,2.059293125,3,0.03264236324808611,0.004148668311998433,0.0014520700710933532,23247.489278690013
2014-10-27,350.9775,221787,2.79110766442491e+17,7567800.0,51413911,1.54557148064123e+20,13.52589194,4485286.0,118.059998,47.639999,16.42,196.160004,119.940002,22.719999,2.059293125,3,0.03097531040302248,0.004313754695689266,0.0018058742021216188,23158.64967991999
2014-10-28,349.79625,203256,2.41440869740197e+17,7564350.0,51529804,1.54557148064123e+20,13.36919791,4486020.0,118.099998,48.720001,16.49,198.410004,119.190002,22.68,2.059293125,3,0.025631750012961613,0.003944435728884201,0.0015621462531129747,23432.22107557999
2014-10-29,348.9025,199946,2.74175493842006e+17,7560475.0,51649703,1.54557148064123e+20,14.27478919,4486754.0,116.410004,48.84,16.379998999999998,198.110001,119.459999,22.85,2.059293125,3,0.025213367785315525,0.0038711936058954685,0.0017739425013733787,23061.986008850006
2014-10-30,335.53625,204701,2.9738003000318e+17,7556225.0,51771321,1.54557148064123e+20,13.86147032,4486729.857142857,115.190002,48.650002,15.82,199.380005,119.559998,22.91,2.059293125,3,0.0264565277351524,0.003953945853535396,0.0019240781402087102,22966.583174710013
2014-10-31,343.55875,202798,3.31512553891718e+17,7551525.0,51887278,1.54557148064123e+20,12.88146038,4486705.714285715,112.660004,49.619999,15.5,201.660004,119.25,23.09,2.059293125,3,0.026354107819606443,0.003908433971040069,0.002144918938036948,22719.016857280014
2014-11-01,338.0105,172818,2.81557114861145e+17,7547550.0,51978543,1.54557148064123e+20,12.57724969,4486681.571428572,112.660004,49.619999,15.5,201.660004,119.25,23.09,2.003882407,3,0.02619811232157745,0.0033247950024301374,0.001821702317801128,22719.016857280014
2014-11-02,325.22633,268223,2.70433571710099e+17,7543675.0,52082241,1.54557148064123e+20,12.64623465,4486657.428571428,112.660004,49.619999,15.5,201.660004,119.25,23.09,2.003882407,3,0.024637747729895524,0.005149989609702086,0.0017497318959191779,22719.016857280014
2014-11-03,331.60083,209994,2.91959515149352e+17,7539450.0,52201468,1.54557148064123e+20,16.58571291,4486633.285714285,112.150002,48.77,15.48,201.770004,118.959999,23.200001,2.003882407,3,0.025871919262358368,0.004022760432714267,0.0018890068741966126,22628.506352140008
2014-11-04,324.71833,203551,2.89025256682304e+17,7535400.0,52319481,1.54557148064123e+20,13.52152956,4486609.142857143,112.220001,47.740002,15.36,201.070007,119.330002,23.139999,2.003882407,3,0.025971751621577555,0.0038905393576056306,0.001870021932356002,22564.076386610006
2014-11-05,332.45666,201322,2.60342239413186e+17,7531950.0,52438170,1.70096451355836e+20,13.39815386,4486585.0,109.790001,48.5,14.66,202.339996,119.160004,23.25,2.003882407,3,0.02718586075029705,0.0038392262735331916,0.0015305565597518486,22214.90836318
2014-11-06,336.585,225732,2.93522780596783e+17,7528075.0,52561365,1.70096451355836e+20,14.41971427,4486915.0,109.879997,49.130001,14.82,203.149994,118.389999,23.41,2.003882407,3,0.027745094529258975,0.004294637325343434,0.0017256255392579785,22322.120731270017
2014-11-07,346.775,221480,2.86428385273304e+17,7524350.0,52669009,1.70096451355836e+20,13.41908085,4487245.0,112.970001,49.75,15.1,203.339996,119.75,23.27,2.003882407,3,0.023434778653284447,0.004205129433895367,0.0016839174655919515,22971.319551459997
2014-11-08,344.81166,166466,2.97160897228104e+17,7520525.0,52757571,1.70096451355836e+20,10.78458677,4487575.0,112.970001,49.75,15.1,203.339996,119.75,23.27,2.003882407,3,0.023391791772484852,0.003155300686606667,0.001747014090296649,22971.319551459997
2014-11-09,343.065,249442,2.89621182611871e+17,7516800.0,52855541,1.70096451355836e+20,15.045573699999998,4487905.0,112.970001,49.75,15.1,203.339996,119.75,23.27,2.003882407,3,0.02252931511116781,0.0047193159937574,0.0017026879767526326,22971.319551459997
2014-11-10,358.50166,210763,2.84866742800432e+17,7513100.0,52968373,1.70096451355836e+20,13.42372982,4488235.0,110.459999,49.290001,14.92,203.979996,118.650002,23.34,2.003882407,3,0.025160956975798697,0.0039790348100743065,0.0016747365422956442,22531.630154180002
2014-11-11,368.07666,201465,2.50948583280757e+17,7509875.0,53083722,1.70096451355836e+20,13.37416163,4488565.0,112.040001,49.450001,15.11,204.179993,118.730003,23.25,2.003882407,3,0.025958723780689395,0.003795231238683678,0.001475331091745007,22876.32661989999
2014-11-12,376.99666,226543,2.81759444117371e+17,7506200.0,53219115,1.70096451355836e+20,15.1220236,4488895.0,111.5,49.009998,15.03,203.960007,118.629997,23.33,2.003882407,3,0.0264340946087992,0.004256797581094688,0.0016564686792197672,22741.5407805
2014-11-13,442.10666,215581,2.84094930042806e+17,7502575.0,53343655,1.70096451355836e+20,14.39117594,4489447.0,111.669998,48.34,14.97,204.190002,118.910004,23.309999,2.003882407,3,0.046354434623437836,0.004041361620233934,0.0016701990416513105,22801.897114959997
2014-11-14,389.00333,220912,2.98469230080657e+17,7498750.0,53463887,1.70096451355836e+20,13.15059241,4489999.0,114.470001,48.810001,15.63,204.240005,119.489998,23.25,2.003882407,3,0.060815976362099726,0.004131985390437474,0.0017547058019233427,23379.353576590005
2014-11-15,394.92666,177416,2.70687966783561e+17,7495225.0,53560347,1.70096451355836e+20,11.20153289,4490551.0,114.470001,48.810001,15.63,204.240005,119.489998,23.25,2.003882407,3,0.06039443620534912,0.003312450533600912,0.0015913792711482909,23379.353576590005
2014-11-16,377.08,247506,2.8745780938694e+17,7491475.0,53654907,1.70096451355836e+20,11.61501236,4491103.0,114.470001,48.810001,15.63,204.240005,119.489998,23.25,2.003882407,3,0.06091347775132942,0.004612923846834736,0.0016899694678849475,23379.353576590005
2014-11-17,400.47166,212707,2.77193076312077e+17,7487875.0,53772208,1.70096451355836e+20,15.10046843,4491655.0,114.050003,48.57,15.5,204.369995,119.190002,23.370001,2.003882407,3,0.06232725485082204,0.003955705147908377,0.0016296229233624545,23308.398542859984
2014-11-18,384.93,207572,2.99707414521362e+17,7484025.0,53890482,1.73087312286102e+20,13.06674027,4492207.0,115.050003,48.619999,15.55,205.550003,119.519997,23.26,2.003882407,3,0.06330915015747657,0.0038517376779075756,0.0017315389011643167,23648.52846180001
2014-11-19,375.83333,200483,2.82210837687073e+17,7480500.0,54005819,1.73087312286102e+20,13.16045397,4492759.0,113.68,48.84,15.48,205.220001,118.760002,23.299999,2.003882407,3,0.06391969776499237,0.0037122481190406537,0.0016304536361428788,23329.40971368
2014-11-20,376.16,213590,2.73067679117923e+17,7477050.0,54130272,1.73087312286102e+20,13.27805051,4491783.571428572,114.860001,49.450001,15.6,205.580002,119.379997,23.27,2.003882407,3,0.0639437850712496,0.003945851223507615,0.001577629668583449,23612.919235300003
2014-11-21,348.565,198447,2.52418168940299e+17,7473875.0,54241896,1.73087312286102e+20,12.73306344,4490808.142857143,115.389999,50.09,15.79,206.679993,120.099998,23.459999,2.003882407,3,0.0673399045337855,0.0036585557407506552,0.0014583285487908455,23848.80418559001
2014-11-22,352.42,178429,3.029716536947e+17,7470025.0,54339868,1.73087312286102e+20,11.00513028,4489832.714285715,115.389999,50.09,15.79,206.679993,120.099998,23.459999,2.003882407,3,0.06737222856783075,0.0032835744098605466,0.0017503978176858378,23848.80418559001
2014-11-23,356.8,246798,2.80159561662219e+17,7466475.0,54432631,1.73087312286102e+20,11.9135696,4488857.285714285,115.389999,50.09,15.79,206.679993,120.099998,23.459999,2.003882407,3,0.06740118267310159,0.004534008286316346,0.0016186025304912794,23848.80418559001
2014-11-24,367.83,208042,2.90760100860001e+17,7462800.0,54539591,1.73087312286102e+20,13.0828147,4487881.857142857,115.110001,49.68,15.78,207.259995,120.199997,23.4,2.003882407,3,0.06685842815712405,0.003814513387164931,0.001679846414042143,23857.698231709994
2014-11-25,381.20666,210768,2.5587426893524e+17,7459500.0,54657854,1.73087312286102e+20,12.18659868,4486906.428571428,115.379997,48.900002,15.98,207.110001,121.199997,23.35,2.003882407,3,0.06716870530521199,0.003856133832111301,0.0014782959279666702,23896.35129405
2014-11-26,375.49800000000016,198224,2.70875257398688e+17,7456075.0,54773565,1.73087312286102e+20,12.15985418,4485931.0,115.160004,48.279999,15.87,207.639999,121.529999,23.280001,2.003882407,3,0.06702018567313062,0.0036189720351414044,0.00156496310342464,23911.823115399995
2014-11-27,372.819,212279,2.77040298688208e+17,7452550.0,54891380,1.73087312286102e+20,11.99225619,4485968.0,115.160004,48.279999,15.87,207.639999,121.529999,23.280001,2.003882407,3,0.048823012567351984,0.0038672556601783378,0.0016005812039549064,23911.823115399995
2014-11-28,368.983,207739,2.94457535528157e+17,7448850.0,55004516,1.73087312286102e+20,11.6757035,4486005.0,112.110001,45.060001,14.83,207.199997,122.489998,23.469999,2.003882407,3,0.035730087635316356,0.00377676262072736,0.0017012080876352043,23229.191870869996
2014-11-29,375.44,186109,3.0847049241067e+17,7444925.0,55103375,1.73087312286102e+20,11.08339144,4486042.0,112.110001,45.060001,14.83,207.199997,122.489998,23.469999,2.003882407,3,0.03582586944749731,0.0033774519255853203,0.00178216697882967,23229.191870869996
2014-11-30,376.851,277614,3.12104515408881e+17,7440925.0,55210386,1.73087312286102e+20,12.79344747,4486079.0,112.110001,45.060001,14.83,207.199997,122.489998,23.469999,2.003882407,3,0.03367715269889238,0.005028293046167074,0.0018031622958763881,23229.191870869996
2014-12-01,376.13218,215495,2.57942437549502e+17,7437675.0,55325927,1.73087312286102e+20,13.9126614,4486116.0,116.580002,45.240002,15.78,205.759995,121.5,23.360001,1.897612997,3,0.028882375660331527,0.003895009296455168,0.001490244629387624,23987.50062861999
2014-12-02,377.862,253874,2.93550248819865e+17,7433925.0,55470197,1.71830776410802e+20,14.1965774,4486153.0,115.139999,45.82,15.75,207.089996,120.32,23.549999,1.897612997,3,0.027111088923425005,0.004576763987335398,0.001708368285074054,23844.341932350006
2014-12-03,382.452,231606,2.29966773160116e+17,7431025.0,55600603,1.71830776410802e+20,13.66172344,4486190.0,116.330002,46.41,15.73,207.889999,120.790001,23.620001,1.897612997,3,0.026503600080361307,0.004165530363043005,0.0013383328526103274,24183.843999449997
2014-12-04,376.382,224341,2.84201209384264e+17,7427375.0,55728682,1.71830776410802e+20,14.82170755,4486572.142857143,115.879997,45.970001,15.77,207.660004,121.800003,23.530001,1.897612997,3,0.026902493100483878,0.004025593140709841,0.0016539598744803085,24063.640640539987
2014-12-05,368.3618,223986,3.00494379463989e+17,7423475.0,55850155,1.71830776410802e+20,12.38234866,4486954.285714285,114.43,45.41,15.61,208.0,121.089996,23.709999,1.897612997,3,0.017208592345573006,0.004010481260078866,0.0017487808979317321,23801.440000000002
2014-12-06,373.414,190716,2.6599792506531e+17,7420125.0,55949374,1.71830776410802e+20,11.18769286,4487336.428571428,114.43,45.41,15.61,208.0,121.089996,23.709999,1.897612997,3,0.017305305245401182,0.0034087244658001,0.0015480225988700606,23801.440000000002
2014-12-07,373.744,256517,2.46590863641926e+17,7416925.0,56045158,1.71830776410802e+20,10.91019053,4487718.571428572,114.43,45.41,15.61,208.0,121.089996,23.709999,1.897612997,3,0.017157142014406525,0.004576969878468359,0.0014350797266514841,23801.440000000002
2014-12-08,373.155,245438,3.14995069052721e+17,7412825.0,56176182,1.71830776410802e+20,15.78243929,4488100.714285715,115.779999,43.580002,15.71,206.610001,122.57,23.66,1.897612997,3,0.015295390494686863,0.004369075847838858,0.0018331702599053096,23921.30570917
2014-12-09,357.884,221190,2.79960647700464e+17,7409275.0,56303108,1.71830776410802e+20,12.59212127,4488482.857142857,118.190002,43.990002,16.32,206.470001,123.199997,23.549999,1.897612997,3,0.015790472556861324,0.003928557549611649,0.001629281165739204,24402.689831130003
2014-12-10,348.898,224773,2.83147244520629e+17,7405700.0,56430353,1.71830776410802e+20,12.50345362,4488865.0,117.959999,42.59,16.370001000000002,203.160004,124.099998,23.42,1.897612997,3,0.016547117695916568,0.003983193229360093,0.0016478261370576521,23964.753868679993
2014-12-11,341.041,216998,2.91856945071426e+17,7402000.0,56549793,1.71830776410802e+20,11.96549856,4490776.714285715,117.690002,42.59,16.33,204.190002,124.610001,23.51,1.897612997,3,0.017199452595016127,0.0038372907925586924,0.001698513800424629,24031.121743760006
2014-12-12,348.272,219435,2.74938601869262e+17,7398475.0,56670614,1.71830776410802e+20,11.56648508,4492688.428571428,117.410004,41.68,16.299999,200.889999,126.300003,23.43,1.897612997,3,0.018620691052561686,0.0038721126261310667,0.0016000544699394039,23586.495586149995
2014-12-13,346.742,184805,2.84542894234545e+17,7394825.0,56777296,1.71830776410802e+20,10.37249204,4494600.142857143,117.410004,41.68,16.299999,200.889999,126.300003,23.43,1.897612997,3,0.017568831279154172,0.0032549102021343177,0.0016559483707055953,23586.495586149995
2014-12-14,347.348,281754,2.77368511435869e+17,7391300.0,56893767,1.71830776410802e+20,12.07562664,4496511.857142857,117.410004,41.68,16.299999,200.889999,126.300003,23.43,1.897612997,3,0.017494050832507154,0.00495228238270811,0.0016141957641671487,23586.495586149995
2014-12-15,348.6740000000001,242791,2.73427523997823e+17,7387775.0,57025734,1.71830776410802e+20,14.15068874,4498423.571428572,114.389999,41.310001,15.47,199.509995,126.040001,23.48,1.897612997,3,0.017658489585979664,0.004257569047686436,0.0015912604814409383,22821.948128540007
2014-12-16,338.547,255817,2.78077940164376e+17,7384200.0,57176999,1.71830776410802e+20,15.01735313,4500335.285714285,114.949997,41.68,15.08,197.910004,127.599998,23.309999,1.897612997,3,0.018500798449571705,0.004474124289034477,0.0016183244118013241,22749.754366069985
2014-12-17,330.536,245097,2.47042308796221e+17,7381000.0,57326158,1.69469407840478e+20,15.18390144,4502247.0,114.269997,43.52,15.1,201.789993,126.449997,23.6,1.897612997,3,0.018015551692645012,0.004275482756057017,0.0014577398478241132,23058.54189474002
2014-12-18,317.405,240244,2.47146079535834e+17,7377775.0,57459281,1.69469407840478e+20,13.73600085,4503277.714285715,115.150002,44.450001,15.25,206.779999,124.199997,23.67,1.897612997,3,0.019713641215503785,0.004181117407299266,0.001458352175092706,23810.71729841
2014-12-19,306.45999,223787,2.65559190123822e+17,7374350.0,57575726,1.69469407840478e+20,14.8596721,4504308.428571428,114.769997,46.650002,15.39,206.520004,125.870003,23.77,1.897612997,3,0.020524960295978497,0.0038868289737241,0.0015670037059065762,23702.300239519987
2014-12-20,319.196,252813,2.56615145101635e+17,7371025.0,57700958,1.69469407840478e+20,12.13819778,4505339.142857143,114.769997,46.650002,15.39,206.520004,125.870003,23.77,1.897612997,3,0.024192620576973814,0.004381435053469996,0.0015142269532397701,23702.300239519987
2014-12-21,321.89299,236906,2.58576403677445e+17,7367700.0,57810430,1.69469407840478e+20,11.33607592,4506369.857142857,114.769997,46.650002,15.39,206.520004,125.870003,23.77,1.897612997,3,0.024562965481683588,0.004097980243357471,0.001525799889032737,23702.300239519987
2014-12-22,320.03499,258713,3.07808832200043e+17,7363600.0,57949505,1.69469407840478e+20,14.0020016,4507400.571428572,112.550003,45.360001,14.99,207.470001,126.040001,23.790001,1.897612997,3,0.02446867239908343,0.004464455736075744,0.001816309126953369,23350.749234960003
2014-12-23,328.701,244775,2.90974567907143e+17,7359850.0,58086723,1.69469407840478e+20,14.15710028,4508431.285714285,112.739998,45.91,15.04,207.75,123.540001,23.91,1.897612997,3,0.024680717482604458,0.004213957809257031,0.0017169740050135662,23421.7345845
2014-12-24,332.05300000000005,189656,2.96193961612899e+17,7356025.0,58195110,1.69469407840478e+20,11.1007103,4509462.0,112.769997,45.369999,15.09,207.770004,123.949997,23.879999,1.897612997,3,0.024364189236325648,0.003258967978581018,0.0017477724468814286,23430.22272776999
2014-12-25,321.386,165986,3.05831579390483e+17,7352075.0,58279981,1.69469407840478e+20,9.31387778,4507776.0,112.769997,45.369999,15.09,207.770004,123.949997,23.879999,1.897612997,3,0.025096048442791924,0.002848079171473992,0.0018046418128655,23430.22272776999
2014-12-26,318.563,187476,2.96159373539892e+17,7348300.0,58378402,1.69469407840478e+20,19.30070793,4506090.0,114.830002,45.310001,15.35,208.440002,124.410004,23.889999,1.897612997,3,0.02403363459828771,0.0032113931450196255,0.001747568350617402,23935.165846540003
2014-12-27,320.868,209802,2.93932357243547e+17,7344475.0,58482001,1.69469407840478e+20,17.17108793,4504404.0,114.830002,45.310001,15.35,208.440002,124.410004,23.889999,1.897612997,3,0.02430555201283909,0.003587462747726433,0.0017344272396362316,23935.165846540003
2014-12-28,316.009,267702,3.22080113413187e+17,7340250.0,58584414,1.69469407840478e+20,12.28692784,4502718.0,114.830002,45.310001,15.35,208.440002,124.410004,23.889999,1.897612997,3,0.024338347509599824,0.004569508879955682,0.0019005206751908986,23935.165846540003
2014-12-29,315.64,199651,3.12888906366741e+17,7336150.0,58692617,1.69469407840478e+20,14.4376344,4501032.0,113.669998,45.490002,15.11,208.720001,125.339996,23.950001,1.897612997,3,0.024208140086579438,0.00340163738141034,0.0018462854762628554,23725.202096229998
2014-12-30,313.994,209222,3.0013053356299e+17,7332275.0,58806545,1.74551572674403e+20,13.86755078,4499346.0,115.199997,45.150002,15.58,207.600006,125.68,23.889999,1.897612997,3,0.02333667654621772,0.0035578012617473107,0.0017194375791894682,23915.520068399983
2014-12-31,309.903,179915,3.0012374067067e+17,7328475.0,58907810,1.74551572674403e+20,11.38141903,4497660.0,113.580002,44.810001,15.06,205.539993,125.919998,23.969999,1.897612997,3,0.02284808114848873,0.0030541790638626697,0.001719398662941302,23345.232816019987
2015-01-01,317.204,141053,3.28801167788622e+17,7324350.0,58980509,1.74551572674403e+20,8.05416484,4497926.285714285,113.580002,44.810001,15.06,205.539993,125.919998,23.969999,1.782941085,3,0.021451480130672683,0.002391518866003683,0.001883690663744096,23345.232816019987
2015-01-02,314.49899,208256,3.27570823234836e+17,7320225.0,59084374,1.74551572674403e+20,11.82270129,4498192.571428572,114.080002,45.029999,15.11,205.429993,127.32,24.200001,1.782941085,3,0.0191677578634022,0.0035247221202682117,0.0018766420618040777,23435.454012299982
2015-01-03,311.14099,243885,3.2363580439551e+17,7316175.0,59194085,1.74551572674403e+20,11.79841308,4498458.857142857,114.080002,45.029999,15.11,205.429993,127.32,24.200001,1.782941085,3,0.01577421404294067,0.004120090715144934,0.001854098473230023,23435.454012299982
2015-01-04,277.853,242183,3.32302546818937e+17,7311875.0,59306236,1.74551572674403e+20,21.74861782,4498725.142857143,114.080002,45.029999,15.11,205.429993,127.32,24.200001,1.782941085,3,0.03336079695705142,0.0040836009218322335,0.0019037499446584321,23435.454012299982
2015-01-05,270.813,241844,3.09587126940822e+17,7307975.0,59433331,1.74551572674403e+20,16.09135479,4498991.428571428,115.800003,43.18,15.5,201.720001,129.320007,24.25,1.782941085,3,0.033566720973021096,0.004069164489535342,0.001773614079767161,23359.176720960004
2015-01-06,272.0175,214243,3.08408799456026e+17,7304025.0,59554723,1.74551572674403e+20,12.84608123,4499257.714285715,117.120003,42.560001,15.83,199.820007,131.649994,24.299999,1.782941085,3,0.032089113788651556,0.0035974140959399645,0.0017668634818393267,23402.91981930002
2015-01-07,283.84125,202751,2.87632064199817e+17,7300525.0,59674356,1.74551572674403e+20,12.78348978,4499524.0,116.43,42.689999,15.85,202.309998,131.389999,24.389999,1.782941085,3,0.03496688205240252,0.0033976235956362896,0.001647834274952921,23554.953067140003
2015-01-08,290.485,230723,2.8842418964218e+17,7296850.0,59805490,1.74551572674403e+20,16.27746896,4501888.714285715,115.940002,43.709999,15.64,205.899994,129.649994,24.49,1.782941085,3,0.03550952397675105,0.0038578899696332224,0.0016523723345660565,23872.045716159988
2015-01-09,281.03625,238752,2.75945935707857e+17,7293350.0,59933642,1.74551572674403e+20,15.20418118,4504253.428571428,117.260002,43.369999,15.77,204.25,131.070007,24.379999,1.782941085,3,0.03617859482477826,0.003983605735156225,0.0015808848438311602,23950.3554085
2015-01-10,286.688,272269,2.93182979503162e+17,7289675.0,60057850,1.74551572674403e+20,15.25846972,4506618.142857143,117.260002,43.369999,15.77,204.25,131.070007,24.379999,1.782941085,3,0.03676948981083392,0.004533445669467022,0.0016796352791965167,23950.3554085
2015-01-11,277.64999,250233,3.03407950528557e+17,7285800.0,60169085,1.74551572674403e+20,13.53639408,4508982.857142857,117.260002,43.369999,15.77,204.25,131.070007,24.379999,1.782941085,3,0.03729221471774813,0.004158830070292743,0.0017382137890817758,23950.3554085
2015-01-12,268.10199,220428,2.8525364805841e+17,7282250.0,60292644,1.88856850481669e+20,32.94802367,4511347.571428572,118.559998,42.099998,15.87,202.649994,131.820007,24.379999,1.782941085,3,0.037820796408190784,0.0036559683798242453,0.001510422562543462,24026.18288334001
2015-01-13,243.081,255331,2.72137289512361e+17,7279100.0,60439006,1.88856850481669e+20,15.50901423,4513712.285714285,118.160004,41.779999,16.290001,202.080002,131.820007,24.450001,1.782941085,3,0.04419325097374597,0.004224606208778483,0.0014409712373064031,23877.77384464001
2015-01-14,219.128,252000,3.17233652137833e+17,7275450.0,60596003,1.88856850481669e+20,15.22479663,4516077.0,117.970001,41.91,16.129998999999998,200.860001,132.820007,24.4,1.782941085,3,0.04967485031878117,0.004158690136707532,0.0016797571882023131,23695.45451883
2015-01-15,193.3511,264141,3.20650629921876e+17,7271675.0,60755990,1.88856850481669e+20,17.25104955,4515628.285714285,120.940002,41.369999,16.15,199.020004,134.910004,24.48,1.782941085,3,0.05426084916298586,0.0043475713258890195,0.0016978501394261005,24069.47968180001
2015-01-16,220.5745,242869,2.95082194835457e+17,7268200.0,60895278,1.88856850481669e+20,14.59406088,4515179.571428572,122.519997,42.700001,16.950001,201.630005,133.190002,24.59,1.782941085,3,0.07020274887568091,0.003988305956990622,0.001562464872642248,24703.70760770999
2015-01-17,209.1655,278425,2.98109755407152e+17,7264750.0,61029833,1.88856850481669e+20,13.34222178,4514730.857142857,122.519997,42.700001,16.950001,201.630005,133.190002,24.59,1.782941085,3,0.0704377564087431,0.004562113089839194,0.0015784958535887867,24703.70760770999
2015-01-18,195.59467,244983,3.29683360416399e+17,7260925.0,61144351,1.88856850481669e+20,13.877202,4514282.142857143,122.519997,42.700001,16.950001,201.630005,133.190002,24.59,1.782941085,3,0.06717224686816999,0.004006633417369987,0.001745678589765527,24703.70760770999
2015-01-19,212.2711,253267,3.04338527393551e+17,7257325.0,61275153,1.88856850481669e+20,14.34755742,4513833.428571428,122.519997,42.700001,16.950001,201.630005,133.190002,24.59,1.782941085,3,0.0729901724402917,0.004133274053187594,0.0016114772994326248,24703.70760770999
2015-01-20,211.5401,226129,2.56215460884786e+17,7254375.0,61406125,1.88856850481669e+20,14.37349806,4513384.714285715,124.199997,42.720001,17.18,202.059998,134.96000700000002,24.690001,1.782941085,3,0.07283895048007438,0.003682515384255235,0.0013566649037687673,25095.851145420005
2015-01-21,212.28249,225539,3.17249018836387e+17,7250650.0,61538176,1.88856850481669e+20,13.40029971,4512936.0,124.230003,43.549999,17.370001000000002,203.080002,133.399994,24.620001,1.782941085,3,0.07106988658746478,0.0036650257557195066,0.0016798385551133614,25228.629257700006
2015-01-22,230.6754,223559,2.91826051496295e+17,7247275.0,61667720,1.88856850481669e+20,13.40410002,4511097.142857143,125.230003,43.740002,17.610001,206.100006,132.919998,24.99,1.782941085,3,0.07558119660124134,0.0036252191584186994,0.0015452235423391244,25809.904369680018
2015-01-23,226.30419,215453,2.61831948342206e+17,7244175.0,61784237,1.88856850481669e+20,13.68235392,4509258.285714285,124.230003,43.380001,17.51,204.970001,134.770004,25.209999,1.782941085,3,0.07543736705566917,0.003487183955998356,0.0013864042933810345,25463.423839140003
2015-01-24,231.4242,204912,2.74593096628051e+17,7241025.0,61888510,1.88856850481669e+20,11.54826012,4507419.428571428,124.230003,43.380001,17.51,204.970001,134.770004,25.209999,1.782941085,3,0.07552898818846071,0.0033109861588201104,0.0014539747746916058,25463.423839140003
